../Test/BildeKrarup/Eq/10/E10.2.opt,47612, 47919, 0.005625, 55625, 0.110484, 48817, 0.075864, 55625, 0.008964,48817, 0.011111
../Test/BildeKrarup/Eq/10/E10.3.opt,45658, 46595, 0.005338, 54688, 0.095338, 45658, 0.062029, 54688, 0.00773,45658, 0.009207
../Test/BildeKrarup/Eq/10/E10.4.opt,45852, 46764, 0.005714, 52383, 0.090182, 45852, 0.070721, 52383, 0.007616,45852, 0.01042
../Test/BildeKrarup/Eq/10/E10.5.opt,47652, 47652, 0.005299, 54832, 0.097315, 47652, 0.067729, 54832, 0.007819,51347, 0.010761
../Test/BildeKrarup/Eq/10/E10.6.opt,45955, 45955, 0.005561, 52102, 0.10279, 46474, 0.091067, 52102, 0.008377,46474, 0.011218
../Test/BildeKrarup/Eq/10/E10.7.opt,46391, 46391, 0.005968, 53220, 0.101646, 46884, 0.086045, 53220, 0.007953,46884, 0.010764
../Test/BildeKrarup/Eq/10/E10.8.opt,46678, 46678, 0.005468, 53934, 0.093056, 46678, 0.071241, 53934, 0.008136,51765, 0.01016
../Test/BildeKrarup/Eq/10/E10.9.opt,47415, 47515, 0.005741, 54243, 0.107727, 47515, 0.072286, 54243, 0.008814,47515, 0.010306
../Test/BildeKrarup/Eq/1/E1.1.opt,15042, 15774, 0.01223, 16043, 0.061976, 15448, 0.060162, 16043, 0.013306,15813, 0.01267
../Test/BildeKrarup/Eq/1/E1.10.opt,14630, 14910, 0.014178, 15224, 0.04512, 14973, 0.054697, 15514, 0.014356,15571, 0.017054
../Test/BildeKrarup/Eq/1/E1.2.opt,14459, 14697, 0.014251, 14945, 0.066347, 15178, 0.064987, 14945, 0.013408,15178, 0.016992
../Test/BildeKrarup/Eq/1/E1.3.opt,15159, 15383, 0.015828, 16673, 0.056205, 15607, 0.056163, 16330, 0.013955,16121, 0.017346
../Test/BildeKrarup/Eq/1/E1.4.opt,14074, 14236, 0.012299, 15200, 0.059473, 14328, 0.058125, 15200, 0.012128,14328, 0.013691
../Test/BildeKrarup/Eq/1/E1.5.opt,14457, 14631, 0.012271, 15449, 0.061353, 14787, 0.064443, 15449, 0.012455,14916, 0.013687
../Test/BildeKrarup/Eq/1/E1.6.opt,14426, 15017, 0.015092, 15282, 0.053565, 14426, 0.061239, 15282, 0.011614,14800, 0.014908
../Test/BildeKrarup/Eq/1/E1.7.opt,14242, 14913, 0.016064, 16375, 0.066096, 14876, 0.061301, 15152, 0.012979,15054, 0.01244
../Test/BildeKrarup/Eq/1/E1.8.opt,14181, 14766, 0.013754, 15293, 0.066481, 14342, 0.060732, 15293, 0.012391,14342, 0.013704
../Test/BildeKrarup/Eq/1/E1.9.opt,14537, 15150, 0.013359, 14827, 0.06221, 14537, 0.061537, 14827, 0.01117,15303, 0.013374
../Test/BildeKrarup/Eq/2/E2.1.opt,21410, 21853, 0.010683, 21816, 0.063259, 21435, 0.057685, 23640, 0.012101,21435, 0.014082
../Test/BildeKrarup/Eq/2/E2.10.opt,21667, 22247, 0.011688, 23719, 0.064815, 21667, 0.04743, 23275, 0.012058,21667, 0.011234
../Test/BildeKrarup/Eq/2/E2.2.opt,20740, 20740, 0.010019, 23072, 0.066749, 21314, 0.059373, 22696, 0.010388,21314, 0.014145
../Test/BildeKrarup/Eq/2/E2.3.opt,20696, 20862, 0.012573, 22463, 0.061201, 21268, 0.052893, 22463, 0.013332,21268, 0.015625
../Test/BildeKrarup/Eq/2/E2.4.opt,21544, 22366, 0.010693, 23325, 0.060052, 21851, 0.068769, 23325, 0.013195,22624, 0.01641
../Test/BildeKrarup/Eq/2/E2.5.opt,20796, 20945, 0.011093, 21486, 0.068962, 21163, 0.065582, 22071, 0.01238,21163, 0.013602
../Test/BildeKrarup/Eq/2/E2.6.opt,21310, 21798, 0.01033, 23249, 0.07387, 21761, 0.060004, 22294, 0.012955,22100, 0.013057
../Test/BildeKrarup/Eq/2/E2.7.opt,20975, 21880, 0.011157, 22100, 0.065586, 20975, 0.061669, 22386, 0.011957,21295, 0.011718
../Test/BildeKrarup/Eq/2/E2.8.opt,21480, 22307, 0.010817, 22788, 0.065714, 22046, 0.048691, 22788, 0.01262,23487, 0.013781
../Test/BildeKrarup/Eq/2/E2.9.opt,21287, 21313, 0.011352, 22250, 0.073286, 21907, 0.067226, 22250, 0.011042,22235, 0.015685
../Test/BildeKrarup/Eq/3/E3.1.opt,25486, 25610, 0.009332, 26839, 0.070667, 25486, 0.064215, 26839, 0.011377,26551, 0.012728
../Test/BildeKrarup/Eq/3/E3.10.opt,25390, 25390, 0.009137, 27069, 0.064009, 25659, 0.070258, 27069, 0.0117,26947, 0.011623
../Test/BildeKrarup/Eq/3/E3.2.opt,25947, 26445, 0.008813, 27743, 0.068594, 26529, 0.068295, 27743, 0.011879,26377, 0.013032
../Test/BildeKrarup/Eq/3/E3.3.opt,25739, 26595, 0.010827, 26672, 0.061098, 25739, 0.056571, 29116, 0.012278,25739, 0.012113
../Test/BildeKrarup/Eq/3/E3.4.opt,26286, 26451, 0.008222, 27851, 0.064734, 27047, 0.065852, 27892, 0.012336,27056, 0.013254
../Test/BildeKrarup/Eq/3/E3.5.opt,25984, 27614, 0.01108, 27610, 0.071773, 27149, 0.061028, 27610, 0.012844,27149, 0.015158
